,10 metre U wind component,10 metre V wind component,2 metre dewpoint temperature,2 metre temperature,Mean sea level pressure,Mean wave direction,Mean wave period,Sea surface temperature,Significant height of combined wind waves and swell,Surface pressure,Skin temperature,100 metre U wind component,100 metre V wind component,10 metre u-component of neutral wind,10 metre v-component of neutral wind,10 metre wind speed,Forecast logarithm of surface roughness for heat,Instantaneous surface sensible heat flux,Near IR albedo for diffuse radiation (climatological),Near IR albedo for direct radiation (climatological),UV visible albedo for diffuse radiation (climatological),UV visible albedo for direct radiation (climatological),Air density over the oceans,Coefficient of drag with waves,Free convective velocity over the oceans,Maximum individual wave height,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean square slope of waves,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period based on first moment,Mean wave period based on first moment for swell,Mean wave period based on first moment for wind waves,Mean wave period based on second moment for swell,Mean wave period based on second moment for wind waves,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Mean zero-crossing wave period,Model bathymetry,Normalized energy flux into ocean,Normalized energy flux into waves,Normalized stress into ocean,10 metre wind direction,Peak wave period,Period corresponding to maximum individual wave height,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition,Wave spectral directional width,Wave spectral directional width for swell,Wave spectral directional width for wind waves,Wave spectral kurtosis,Wave spectral peakedness,Wave Spectral Skewness,Sea ice area fraction,Instantaneous 10 metre wind gust,"Surface direct short-wave radiation, clear sky",Downward UV radiation at the surface,Surface latent heat flux,Surface net short-wave (solar) radiation,"Surface net short-wave (solar) radiation, clear sky",Surface net long-wave (thermal) radiation,"Surface net long-wave (thermal) radiation, clear sky",Surface sensible heat flux,Surface short-wave (solar) radiation downward clear-sky,Surface short-wave (solar) radiation downwards,Surface long-wave (thermal) radiation downward clear-sky,Surface long-wave (thermal) radiation downwards,TOA incident short-wave (solar) radiation,Top net short-wave (solar) radiation,"Top net short-wave (solar) radiation, clear sky",Top net long-wave (thermal) radiation,"Top net long-wave (thermal) radiation, clear sky",Total sky direct short-wave (solar) radiation at surface
2018-04-01,0.5159637729326884,-0.1589295069376627,282.01511637369794,285.99817911783856,101219.18542480467,306.0911051432292,10.433157285054524,286.074951171875,1.6137495040893557,99139.76041666669,285.66478220621747,0.8046665986378988,0.1156466801961263,0.5519396464029948,-0.2261975606282552,3.8564453125,-7.762696266174316,-11.21313985188802,0.1314609857896963,0.1194490864872932,0.0489321475227673,0.0475540856520334,1.2190685272216797,0.0008587439854939,0.4318931102752685,2.978710492451986,306.4276936848958,28.402730305989586,10.619457244873049,2.9870163599650064,0.0030157452759643,304.7303771972656,112.31878662109376,180.23600260416663,8.716461181640625,9.12576675415039,2.3454465866088867,7.917781194051106,1.1629638671875,10.918481508890787,6.802568753560384,11.111931482950846,7.336954434712728,147.33333333333334,-3.340413411458333,-0.0532732009887695,1.0001978278160095,321.307861328125,12.510353406270346,9.132502873738607,1.586801528930664,0.1754421591758728,1.5478909810384114,0.228927214940389,0.0334388290842374,0.3527496655782063,0.2398521701494852,0.7545992732048035,0.0018700758616129,5.181633313496907,0.0103476978838443,0.0,6.410240173339844,20606370.0,1939331.3333333333,-4485077.333333333,15334617.0,21931589.33333333,-5175247.333333333,-7714348.0,-1060261.6666666667,24467678.666666668,16773866.666666666,24433813.33333333,27387356.0,33858371.833333336,23019285.33333333,29110360.0,-19470454.666666668,-21900834.0,10502920.666666666
2018-05-01,0.8643865585327148,-1.445174217224121,284.11333719889325,287.1868845621745,101777.875,317.407470703125,9.226373990376793,288.33203125,1.348218599955241,99691.0,287.60020701090497,1.0933726231257122,-1.7905041376749675,0.8881059885025024,-1.5106277465820312,3.576448122660319,-7.68809700012207,-23.56872049967448,0.1389376434187094,0.1252700934807459,0.0483637352784474,0.0470049815873305,1.220357894897461,0.0008299102385838,0.5912373860677084,2.5117505391438804,317.51611328125,8.89673105875651,9.36683750152588,2.983283360799154,0.0027898835639158,309.73065185546875,143.23612467447916,203.3850250244141,7.568237940470378,7.870241165161133,2.3070786794026694,6.822853088378906,1.0327555338541667,9.5208371480306,7.8551591237386065,14.570028940836588,6.385555585225423,147.33333333333334,-2.927734375,0.485761006673177,1.0033793648084004,340.5032552083333,11.501396497090658,7.939154307047526,1.3256216049194336,0.1447551051775614,1.2676362991333008,0.2329711516698201,0.0173182723422845,0.3480674823125203,0.239964743455251,0.7925692001978556,0.0017774105072021,4.731259346008301,0.0104605890810489,0.0,5.445859273274739,23441408.666666668,2259358.6666666665,-4880423.666666667,17838109.666666668,25175138.666666668,-5095148.666666667,-7626617.333333333,-2112620.0,28174165.33333333,19519490.666666668,25286400.0,28355244.0,39322282.75,27140656.0,33815890.666666664,-20818082.0,-22361286.0,12286106.666666666
2018-06-01,0.3549334133664767,-1.2447967529296875,287.8458557128906,290.85333251953125,101732.75618489584,325.4538981119792,7.298668543497722,291.10205078125,0.9470036427179972,99668.0,291.06145731608075,0.3668629129727681,-1.4486201604207356,0.3912673592567444,-1.310410499572754,3.688517888387045,-7.703977902730306,-20.93311055501302,0.1400216519832611,0.12615817040205,0.0479650162160396,0.0467345155775547,1.2036644617716472,0.0008396652216712,0.56109619140625,1.781922976175944,325.86865234375,17.610032081604004,7.493494033813477,2.9735825856526694,0.0026034208325048,251.6990966796875,184.35336303710935,208.4142812093099,5.9561767578125,6.275025367736816,2.316862106323242,5.495363871256511,1.0917154947916667,7.862476666768392,7.991019566853841,12.852672576904297,5.08878739674886,147.33333333333334,-2.8672587076822915,0.9782012303670248,1.0007851521174114,348.8035481770833,8.926393826802572,6.30280335744222,0.9063767989476522,0.1545579433441162,0.8506700197855631,0.2135992248853047,0.0420670807361602,0.4147276083628337,0.2899458408355713,0.7671396533648173,0.0042029420534769,4.351584752400716,0.0146616213023662,0.0,5.534687042236328,24110796.0,2434297.333333333,-5499212.333333333,18932037.33333333,26119469.33333333,-4803646.666666667,-7078395.333333333,-1874266.0,29271568.666666668,20743488.0,27571765.33333333,30311889.33333333,41604044.796875,29185317.33333333,35794586.666666664,-21196974.666666668,-23031992.0,12824843.333333334
2018-07-01,0.2435030738512675,-1.3707863489786785,290.8451970418294,293.7268880208333,101741.81689453124,324.69830322265625,7.413721084594727,294.512939453125,0.9406238595644631,99686.10416666669,294.1629994710286,0.2820741931597392,-1.6645367940266926,0.2510137955347697,-1.424184799194336,3.4747117360432944,-7.677218755086263,-20.009974161783852,0.134463128944238,0.1219539393981297,0.0481627943615118,0.0470305879910787,1.1894505818684895,0.0008186675452937,0.5858052571614584,1.7660500208536785,324.32029215494794,18.546457926432293,7.574524561564128,2.909564971923828,0.0023910585635652,277.6358235677083,181.58907063802084,209.20962524414065,6.004572868347168,6.281673431396484,2.250764528910319,5.494876225789388,0.9974772135416666,7.959249496459961,7.552800178527832,11.381100336710611,5.134686470031738,147.33333333333334,-2.6507059733072915,0.7908601760864258,1.0022831956545513,351.9383138020833,9.493589083353678,6.347428321838379,0.920859475930532,0.1136182745297749,0.8124176859855652,0.3253605564435323,0.0344872387746969,0.4056296944618225,0.2624306281407674,0.7895039121309916,0.0030171076456705,4.383846918741862,0.0123831654588381,0.0,5.141472180684407,22957916.666666668,2300080.6666666665,-6080442.0,17717298.333333332,25030016.0,-4456207.0,-6506948.333333333,-1759742.0,27973468.666666668,19343728.0,29508949.33333333,32131644.0,40281497.5,27920170.666666668,34705970.666666664,-22122684.0,-23635720.0,12066357.333333334
2018-08-01,-0.1492849787076314,-1.1917870839436848,290.255864461263,293.86705525716144,101940.37093098958,325.35400390625,7.624910990397136,295.12060546875,1.1106271743774414,99882.52083333331,294.4781646728516,-0.2006196975708007,-1.446597735087077,-0.15127960840861,-1.2648181915283203,3.826904296875,-7.738337516784668,-22.101282755533852,0.129974660774072,0.1183960797886053,0.0485446713864803,0.0473676485319932,1.1908238728841145,0.0008522886006782,0.6558634440104166,2.082943916320801,325.08740234375,26.680252075195312,7.824619293212891,2.8925584157307944,0.0028820067333678,309.3460286458333,130.8795166015625,233.38129679361975,6.302746136983235,6.658785502115886,2.2895641326904297,5.881486892700195,1.1829427083333333,8.130847295125326,7.772363662719727,15.083151499430338,5.410864194234212,147.33333333333334,-3.080998738606771,0.889654795328776,1.0020742416381836,21.98296292622884,9.53390916188558,6.62759272257487,1.080690066019694,0.1620453596115112,1.0132026274998982,0.2691887219746907,0.0134944270054499,0.392791211605072,0.2487567663192749,0.7202684283256531,0.0032568375269571,4.458432197570801,0.013346587618192,0.0,5.4856007893880205,20917666.666666668,2360264.0,-6950777.333333333,18776613.33333333,22512401.33333333,-5652221.666666667,-7135539.0,-2057857.3333333333,25098232.666666668,20479384.0,29053581.33333333,31109010.666666668,35636514.333333336,27235157.33333333,30695084.0,-23396652.666666668,-24001056.666666668,14813827.333333334
2018-09-01,-1.048404057820638,-0.7629934946695963,289.48802185058594,292.70847574869794,102088.20426432292,329.961181640625,8.844171524047852,293.443603515625,1.1981347401936848,100025.20833333331,293.1171518961589,-1.3053096135457356,-0.875730832417806,-1.0689020156860352,-0.7977091471354166,3.434895833333333,-7.677432696024577,-18.002710978190105,0.1252581837276617,0.1148074145118395,0.0476645144323507,0.0466393505533536,1.1972265243530271,0.0008157454431056,0.5474955240885416,2.239486694335937,328.33648681640625,43.15415445963541,8.992446263631185,3.0155630111694336,0.0026390348405887,280.7834879557292,128.85406494140625,228.10942586263025,7.193315505981445,7.466834386189778,2.3069709142049155,6.434277534484863,0.9495035807291666,9.484689394632976,7.75331433614095,11.944978713989258,6.06851323445638,147.33333333333334,-3.427373250325521,0.2011721928914388,1.0088787873586018,51.26614888509115,11.093730290730797,7.568509419759114,1.178449630737305,0.1236844460169474,1.0899133682250977,0.3397456407546997,0.0390678818027178,0.3676929672559102,0.2461204926172892,0.8328807353973389,0.0024961431821187,4.88167158762614,0.0114048185447851,0.0,4.986093839009603,16405265.0,1905203.8333333333,-5313882.0,15354353.0,17867140.0,-5705401.333333333,-7137882.333333333,-1658047.3333333333,19887651.33333333,16773379.0,28533600.0,30365344.0,28740091.83333333,22198821.33333333,24573664.0,-22680215.33333333,-23674314.666666668,12066901.333333334
2018-10-01,0.0409460465113321,-0.4838579495747884,284.4978942871094,288.1791636149089,101638.00211588542,325.53173828125,9.498912493387856,290.57080078125,1.5774962107340496,99559.86458333331,288.8054606119792,0.2149823307991027,-0.4848922093709309,0.0451038281122843,-0.565039316813151,4.126754760742188,-7.790815353393555,-13.152655601501465,0.1221558339893817,0.1139440673093001,0.0473101747532685,0.0463509125014146,1.2108392715454102,0.0008763091173022,0.5875943501790365,2.941234906514486,325.447265625,35.38086954752604,9.696178118387856,2.963007609049479,0.0036228628984342,300.431884765625,116.6856943766276,206.8716583251953,7.809416135152181,8.192472775777182,2.3812987009684243,7.120789527893066,1.3500162760416667,10.210028648376465,8.079700469970703,11.880794207255043,6.592997233072917,147.33333333333334,-4.86510721842448,0.4613221486409505,1.026991844177246,56.40457661946615,11.675511995951334,8.18783982594808,1.539105733235677,0.2169616818428039,1.445704460144043,0.3675504128138224,0.0335624031722545,0.3831417163213094,0.263270894686381,0.6774308681488037,0.0035110116004943,4.860178629557292,0.013230479011933,0.0,6.719450314839681,11592644.0,1199468.8333333333,-5519087.333333333,9795649.333333334,12769083.0,-5678284.666666667,-7803791.0,-1275242.3333333333,14283630.333333334,10747220.0,25725981.33333333,28312722.666666668,21013572.666666668,14760395.666666666,17644152.666666668,-21275682.666666668,-22687939.33333333,7108368.666666667
2018-11-01,0.2405541737874349,1.6381961305936177,281.6646779378255,285.8288879394531,101244.77083333331,305.47556559244794,11.258498191833496,288.339599609375,1.8986129760742188,99161.58333333331,285.6634623209636,0.6676065723101298,2.5630324681599936,0.2403815512855847,1.5826894243558247,4.248291015625,-7.791247049967448,1.790239969889323,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2170995076497395,0.0008976359385997,0.4661574363708496,3.498498280843099,306.1907145182292,77.2901611328125,11.475946108500162,2.982029596964518,0.0035600791840503,295.7166849772136,116.23477172851562,184.27257792154947,9.407796541849772,9.870687166849772,2.397912979125977,8.575255393981934,1.3653157552083333,11.798691431681316,6.903374354044597,8.803804397583008,7.899107933044434,147.33333333333334,-3.453699747721354,-0.1492649714152018,0.996998151143392,163.50348917643228,13.370474497477211,9.834909439086914,1.8584591547648115,0.2304622928301493,1.7880754470825195,0.3321733872095744,0.0519841909408569,0.3448705077171325,0.2392244537671407,0.6837135752042135,0.0024793545405069,5.151103019714356,0.0117690054078896,0.0,7.191949208577474,7613713.666666667,783063.3333333334,-4657372.333333333,6524432.333333333,8518170.0,-5834375.333333333,-7746888.666666667,22580.166666666668,9590988.333333334,7199266.666666667,24257336.0,26719120.0,14580308.666666666,9950856.333333334,11990340.333333334,-19532037.33333333,-21725986.666666668,4529450.666666667
2018-12-01,0.7805639902750651,1.2890882690747578,281.1756337483724,284.7043813069661,102460.74348958331,312.2062581380208,10.329707463582356,286.814697265625,1.8170626958211265,100351.44791666669,284.22690836588544,1.4139353434244792,1.7772920529047649,0.7578150431315104,1.230021357536316,4.131990114847819,-7.795803387959798,2.998114903767904,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.2368879318237305,0.0008808182707677,0.37274169921875,3.349852561950684,312.0948486328125,42.947845458984375,10.564666430155436,3.062452634175618,0.0035012573158989,276.9565836588542,139.7634531656901,179.70148722330728,8.524637222290039,8.96441650390625,2.435283342997233,7.828933080037435,1.314453125,10.75134309132894,7.935983975728353,7.016091346740723,7.232556978861491,147.33333333333334,-3.731369018554688,-0.1994756062825521,1.0034650365511577,189.8167978922526,12.92939313252767,8.92188835144043,1.7754882176717122,0.2282253901163737,1.7249908447265625,0.2268798152605692,0.028267233322064,0.3606969714164734,0.2535626292228699,0.7178723017374674,0.0019360780715942,4.616358121236165,0.0110457874834537,0.0,6.603412628173828,5738614.666666667,568307.0208333334,-3291897.333333333,4740130.333333333,6548975.333333333,-5411380.666666667,-7439727.0,183256.97916666663,7394970.333333333,5235198.333333333,23923906.666666668,26489224.0,11604224.0,7498922.333333333,9411737.333333334,-19381550.666666668,-21605220.666666668,2837451.333333333
2019-01-01,1.733380953470866,-1.142711321512858,278.45567830403644,281.8406270345052,102333.7080891927,331.051513671875,8.952356338500977,285.9248046875,1.9490048090616865,100194.45833333331,282.3141174316406,2.521052678426107,-1.6684811909993489,1.706570307413737,-1.1912085215250652,5.575927734375,-7.915172259012858,-8.73419189453125,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2491432825724285,0.0010056093645592,0.6572977701822916,3.638016064961752,331.6614583333333,350.7500813802083,9.355026563008629,3.2164093653361,0.0055054140587647,251.62110392252603,178.01278177897134,222.3502909342448,7.248085021972656,7.92695967356364,2.7505098978678384,7.072038968404134,2.1060791015625,9.164134979248049,8.799743016560873,9.629444440205893,6.188452402750651,147.33333333333334,-4.056304931640625,1.8418773015340169,1.0060054262479146,315.97021484375,11.281435330708822,7.591776529947917,1.812872568766276,0.5100593169530233,1.7287832895914714,0.3303872148195902,0.0306683182716369,0.4023557702700297,0.2789923350016276,0.4787466327349345,0.0052454670270284,4.403349876403809,0.0174888645609219,0.0,8.494109471638998,6712679.666666667,564773.375,-4862579.333333333,4700075.0,7593139.0,-4804150.333333333,-8192747.666666667,-910470.6666666666,8629044.333333334,5189559.666666667,22198248.0,26282224.0,13210742.666666666,7835219.333333333,10689553.0,-19507718.666666668,-21184652.0,2678280.333333333
2019-02-01,0.5729940334955851,0.5815462867418925,279.3002573649089,283.8900553385417,102371.6417236328,306.22633870442706,11.647917111714682,285.313232421875,1.8038311004638672,100263.61458333331,283.25780232747394,0.9867766499519348,0.7862583597501119,0.5802550911903381,0.5197076002756754,3.4994303385416665,-7.737284342447917,-1.3060506184895833,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2409308751424153,0.0008179744084676,0.3777872721354167,3.30341911315918,306.1636555989583,28.30017598470052,11.759289741516112,3.268289883931478,0.0026915224734693,304.70313517252606,106.31758626302084,188.7011159261068,9.958823521931969,10.21124235788981,2.4650395711263022,8.7247314453125,0.919189453125,11.991172790527344,6.5770619710286455,7.953591346740723,8.326964696248373,147.33333333333334,-3.4757843017578125,-1.096263567606608,1.0113085110982258,184.47330729166663,13.35576629638672,10.420615196228027,1.7767264048258464,0.165002683798472,1.747952143351237,0.1944935719172159,0.0386575957139333,0.3274372617403666,0.2487475275993347,0.9119119842847188,0.0020398296571026,5.218763669331868,0.0108269862830638,0.0,6.106270790100098,10535525.333333334,1145506.1666666667,-3478060.6666666665,9855368.666666666,11361844.666666666,-6832973.666666667,-8036313.333333333,-227667.625,12946868.333333334,10883678.0,22961453.33333333,24639317.33333333,18651835.33333333,13906260.0,15379712.0,-20826844.0,-21938038.666666668,7978991.166666667
2019-03-01,0.6512789527575175,-0.508813222249349,279.9635670979817,284.2910461425781,102441.35420735677,318.33669026692706,10.662468592325846,285.699462890625,2.0193503697713218,100324.88541666669,284.167485555013,1.0180165370305378,-0.6327575047810873,0.6497851212819418,-0.5756670633951823,4.1575924555460615,-7.805971463521321,-13.52014668782552,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.2405551274617512,0.0008830401736001,0.4998408754666646,3.725336710611979,318.3724568684896,16.566144625345867,10.84345817565918,3.1453701655069985,0.0038570243244369,286.6622314453125,113.6529795328776,215.4968770345052,8.935138066609701,9.319334030151367,2.487919807434082,8.195537567138672,1.311767578125,11.00410016377767,7.223634084065755,7.886472384134929,7.617860158284505,147.33333333333334,-4.551859537760417,-0.2745647430419922,1.0147215525309246,126.73154258728027,12.922025998433432,9.297261873881022,1.9797124862670896,0.2414036790529886,1.914637565612793,0.2789857784907023,0.0195744807521502,0.3356626232465108,0.2451676527659098,0.7383398214975992,0.0026913483937581,4.765473365783691,0.0127994157373905,0.0,6.635430971781413,15768243.333333334,1687732.0,-4564415.666666667,14153779.666666666,16854614.666666668,-6519887.333333333,-8232559.166666667,-1293548.3333333333,18855366.0,15520439.666666666,23114650.666666668,25342936.0,26205814.0,19693698.666666668,22228094.666666668,-20887484.666666668,-21974257.33333333,11329019.333333334
